ReturnID,OrderID,ReturnDate,Reason
3960,147858,14-08-2025,No Reason
3961,74835,11-07-2025,Damaged
3962,192466,11-01-2025,Late Delivery
3963,98852,10-06-2025,No Reason
3964,83497,26-08-2025,Late Delivery
3965,136456,23-07-2025,No Reason
3966,181905,10-03-2025,Late Delivery
3967,1952,30-05-2025,No Reason
3968,32684,13-12-2024,Damaged
3969,164552,19-04-2025,Damaged
3970,112760,27-09-2024,Late Delivery
3971,175306,19-12-2024,No Reason
3972,194795,22-05-2025,No Reason
3973,58166,20-12-2024,Damaged
3974,79815,31-07-2025,Late Delivery
3975,147373,25-10-2024,No Reason
3976,60538,,Wrong Item
3977,99508,,Late Delivery
3978,35013,03-05-2025,
3979,95385,,No Reason
3980,97433,,No Reason
3981,140405,22-06-2025,Wrong Item
3982,191612,15-10-2024,Wrong Item
3983,79432,09-12-2024,Late Delivery
3984,57663,,No Reason
3986,140949,29-10-2024,Wrong Item
3987,18789,20-09-2024,Late Delivery
3989,38061,18-05-2025,Damaged
3991,180123,06-07-2025,No Reason
3992,89500,29-09-2024,Damaged
3993,40982,06-02-2025,No Reason
3994,82121,30-06-2025,Late Delivery
3995,159309,27-06-2025,Late Delivery
3996,53088,13-11-2024,Wrong Item
3997,166579,07-07-2025,No Reason
3998,42740,08-03-2025,Damaged
3999,41069,06-03-2025,Late Delivery
4000,151192,18-04-2025,Late Delivery
4001,29743,10-02-2025,Late Delivery
4002,184064,14-07-2025,Damaged
4003,117427,11-04-2025,Late Delivery
4004,155373,12-03-2025,Late Delivery
4005,83955,15-05-2025,Wrong Item
4006,58268,04-06-2025,Wrong Item
4007,195140,08-02-2025,Damaged
4008,99367,23-07-2025,Damaged
4009,59311,12-02-2025,Damaged
4010,83275,27-08-2025,No Reason
4011,78222,19-02-2025,
4012,63916,23-11-2024,Wrong Item
4013,83633,20-12-2024,No Reason
4014,43878,19-07-2025,Damaged
4015,176036,13-12-2024,Wrong Item
4016,83272,03-07-2025,
4017,68427,24-11-2024,
4018,120211,17-04-2025,Late Delivery
4019,124152,22-01-2025,Damaged
4020,148472,12-05-2025,Wrong Item
4021,40628,01-02-2025,No Reason
4022,81892,30-11-2024,Damaged
4024,144287,18-12-2024,Wrong Item
4025,168607,,Damaged
4026,168021,05-01-2025,Late Delivery
4027,23210,16-05-2025,Wrong Item
4028,185041,22-09-2024,Wrong Item
4029,11604,30-06-2025,Damaged
4030,12336,25-12-2024,Damaged
4031,24793,10-03-2025,Damaged
4032,198451,27-12-2024,Late Delivery
4033,123938,18-07-2025,Late Delivery
4034,86306,10-03-2025,Damaged
4035,131220,06-01-2025,No Reason
4036,55312,17-11-2024,Damaged
4037,174791,11-08-2025,Wrong Item
4038,47482,06-10-2024,Wrong Item
4039,12213,22-04-2025,Damaged
4040,196683,12-04-2025,Damaged
4041,109983,07-10-2024,Late Delivery
4042,183052,03-01-2025,
4043,156832,11-02-2025,
4044,103128,03-05-2025,No Reason
4045,110816,03-12-2024,
4046,116454,10-09-2024,Damaged
4047,115707,06-12-2024,Damaged
4048,38255,17-08-2025,No Reason
4049,121827,08-06-2025,No Reason
4050,33650,10-10-2024,Damaged
4051,3785,,No Reason
4052,64621,01-09-2024,No Reason
4053,112011,10-07-2025,No Reason
4054,142868,29-10-2024,Wrong Item
4055,158620,27-11-2024,No Reason
4056,5277,23-10-2024,Wrong Item
4057,159214,12-07-2025,No Reason
4058,198944,10-03-2025,No Reason
4059,125094,02-02-2025,
4060,141898,28-03-2025,No Reason
4061,63600,29-11-2024,Late Delivery
4062,175668,08-08-2025,No Reason
4063,159245,28-01-2025,No Reason
4064,36664,03-04-2025,Wrong Item
4065,154161,18-07-2025,Late Delivery
4066,36232,11-04-2025,Damaged
4067,81166,03-08-2025,Damaged
4068,89530,06-06-2025,Damaged
4069,30363,29-12-2024,No Reason
4070,167106,16-10-2024,Wrong Item
4071,100960,31-10-2024,Wrong Item
4072,109533,11-07-2025,Wrong Item
4073,116985,,Late Delivery
4074,182698,01-12-2024,Damaged
4075,14333,26-03-2025,Damaged
4076,149535,15-08-2025,Late Delivery
4077,96071,15-02-2025,No Reason
4078,159372,11-07-2025,
4079,21335,16-10-2024,Late Delivery
4080,38756,07-04-2025,No Reason
4081,171701,06-12-2024,Damaged
4082,116386,,Wrong Item
4083,181624,27-12-2024,Wrong Item
4084,114544,10-12-2024,Damaged
4085,151698,07-05-2025,Damaged
4086,28828,27-02-2025,Late Delivery
4087,59563,19-02-2025,Late Delivery
4088,71088,03-02-2025,Late Delivery
4089,26177,23-11-2024,Late Delivery
4090,2724,03-10-2024,Damaged
4091,18211,24-02-2025,Wrong Item
4092,191581,01-02-2025,No Reason
4093,33070,18-10-2024,Damaged
4094,190730,16-12-2024,Wrong Item
4095,10072,09-04-2025,Late Delivery
4096,196017,21-07-2025,Late Delivery
4097,112321,13-05-2025,Wrong Item
4098,76891,26-10-2024,Late Delivery
4099,50671,07-03-2025,Damaged
4100,62812,18-05-2025,Late Delivery
4101,46567,06-11-2024,No Reason
4102,50466,23-02-2025,Damaged
4103,102619,17-12-2024,Wrong Item
4104,182406,27-07-2025,Late Delivery
4105,124487,05-07-2025,Wrong Item
4106,182178,01-03-2025,No Reason
4108,162265,15-12-2024,Wrong Item
4109,168750,16-10-2024,Late Delivery
4110,47279,14-11-2024,Late Delivery
4111,177159,25-03-2025,Damaged
4112,87206,,Wrong Item
4113,116780,20-06-2025,Wrong Item
4114,187246,28-07-2025,Damaged
4115,44647,03-02-2025,No Reason
4116,180130,11-01-2025,Wrong Item
4117,119031,07-02-2025,Damaged
4118,9742,01-06-2025,Damaged
4119,4444,26-01-2025,Wrong Item
4120,20617,25-10-2024,Late Delivery
4121,79320,12-08-2025,No Reason
4122,165359,14-08-2025,Late Delivery
4123,81032,,Late Delivery
4124,78745,25-07-2025,
4125,173791,23-12-2024,Late Delivery
4126,127257,08-08-2025,
4127,142763,03-02-2025,Damaged
4128,59017,12-05-2025,Late Delivery
4129,857,25-01-2025,Late Delivery
4130,159946,04-07-2025,Wrong Item
4131,101549,23-04-2025,No Reason
4132,122984,31-05-2025,Damaged
4133,92253,29-03-2025,Damaged
4134,87491,07-12-2024,Damaged
4135,18600,01-08-2025,Wrong Item
4136,49743,30-11-2024,Damaged
4137,167045,07-08-2025,No Reason
4138,197973,22-04-2025,Late Delivery
4139,58707,,Wrong Item
4140,180694,05-08-2025,Damaged
4141,83897,09-12-2024,Damaged
4142,172562,16-11-2024,Damaged
4143,181730,04-07-2025,Wrong Item
4144,165865,13-03-2025,Late Delivery
4145,31745,02-04-2025,Wrong Item
4146,186980,01-10-2024,Damaged
4147,4363,13-04-2025,No Reason
4148,91749,28-07-2025,Damaged
4149,124721,11-06-2025,Late Delivery
4150,28009,19-09-2024,No Reason
4151,34826,09-07-2025,Damaged
4152,121574,07-11-2024,Damaged
4153,81603,07-01-2025,Wrong Item
4155,64956,10-06-2025,No Reason
4156,70376,02-01-2025,Wrong Item
4157,88874,14-05-2025,No Reason
4158,22122,03-05-2025,No Reason
4159,150792,15-04-2025,Late Delivery
4160,158561,05-03-2025,Damaged
4161,40759,20-04-2025,Damaged
4162,153714,15-05-2025,Damaged
4163,185419,18-02-2025,Late Delivery
4164,193913,21-04-2025,Wrong Item
4165,29705,31-12-2024,No Reason
4166,170608,19-11-2024,Wrong Item
4167,44355,16-10-2024,Wrong Item
4168,49998,,Wrong Item
4169,17534,19-09-2024,Wrong Item
4170,92195,13-01-2025,
4171,100701,12-07-2025,Damaged
4172,182503,29-06-2025,Late Delivery
4173,155873,31-08-2024,
4174,179696,28-07-2025,No Reason
4175,162067,10-12-2024,No Reason
4176,115165,31-03-2025,No Reason
4177,131406,22-03-2025,Wrong Item
4178,29533,28-03-2025,Late Delivery
4179,86847,22-08-2025,Wrong Item
4180,157533,17-10-2024,No Reason
4181,6118,,Wrong Item
4182,65068,25-03-2025,Late Delivery
4183,122616,20-09-2024,Late Delivery
4184,173021,27-01-2025,Wrong Item
4185,92436,27-06-2025,Damaged
4186,66489,13-04-2025,Late Delivery
4187,119329,21-02-2025,No Reason
4188,137837,31-12-2024,Late Delivery
4189,103993,15-01-2025,Wrong Item
4190,63577,10-10-2024,No Reason
4191,36119,15-08-2025,Damaged
4192,199631,23-01-2025,Late Delivery
4193,97522,15-06-2025,No Reason
4194,96950,07-04-2025,No Reason
4195,90902,02-07-2025,Late Delivery
4196,92278,03-11-2024,No Reason
4197,176028,11-05-2025,Late Delivery
4198,170678,31-10-2024,Wrong Item
4199,24681,25-06-2025,Damaged
4200,25297,31-07-2025,Wrong Item
4201,84020,22-04-2025,Wrong Item
4202,136888,10-12-2024,Wrong Item
4203,70908,09-12-2024,Wrong Item
4204,108016,28-09-2024,Wrong Item
4205,150824,07-10-2024,
4206,169314,,No Reason
4207,120226,04-07-2025,Wrong Item
4208,122414,22-06-2025,Wrong Item
4209,176692,26-04-2025,Late Delivery
4210,56446,05-06-2025,Wrong Item
4211,98213,03-08-2025,Wrong Item
4212,29461,23-06-2025,Wrong Item
4213,116496,15-04-2025,No Reason
4214,17531,11-02-2025,
4215,67143,20-09-2024,No Reason
4216,63532,28-12-2024,Late Delivery
4217,46628,22-03-2025,
4218,47358,05-03-2025,No Reason
4219,140304,12-02-2025,Late Delivery
4221,21342,12-07-2025,Wrong Item
4222,18824,,Wrong Item
4224,198972,16-01-2025,Wrong Item
4225,109816,14-09-2024,Wrong Item
4226,193177,18-01-2025,
4227,197003,06-10-2024,Wrong Item
4228,22704,06-06-2025,Damaged
4229,147313,12-10-2024,Damaged
4230,190119,22-03-2025,Damaged
4231,7007,04-01-2025,Wrong Item
4232,16857,22-02-2025,Damaged
4233,100275,30-06-2025,Wrong Item
4234,165318,20-10-2024,Late Delivery
4235,93539,22-03-2025,No Reason
4236,28620,05-08-2025,Late Delivery
4237,72218,,Late Delivery
4238,124600,04-03-2025,Damaged
4239,127797,,Damaged
4240,163430,07-12-2024,Late Delivery
4241,33613,25-03-2025,
4242,110335,02-02-2025,No Reason
4243,186176,22-12-2024,
4244,66946,12-06-2025,No Reason
4245,140678,,Damaged
4246,100733,25-09-2024,No Reason
4247,184419,04-08-2025,
4248,165537,17-09-2024,Wrong Item
4249,12945,17-10-2024,Damaged
4250,71879,,Late Delivery
4251,176487,02-12-2024,Late Delivery
4252,297,02-08-2025,No Reason
4253,146100,12-11-2024,No Reason
4255,131538,25-11-2024,Wrong Item
4256,9562,03-10-2024,No Reason
4257,194266,01-08-2025,Late Delivery
4258,132831,18-05-2025,Late Delivery
4259,51043,22-05-2025,Wrong Item
4260,156506,24-10-2024,No Reason
4261,67026,16-12-2024,No Reason
4262,175010,21-05-2025,Late Delivery
4263,98024,20-03-2025,No Reason
4265,41245,24-02-2025,Damaged
4266,195726,14-03-2025,Wrong Item
4267,43451,09-08-2025,
4268,129968,21-09-2024,Damaged
4269,79327,06-04-2025,Late Delivery
4270,47186,26-06-2025,Wrong Item
4271,60722,02-03-2025,Wrong Item
4272,41359,18-08-2025,Wrong Item
4273,108034,19-06-2025,
4274,89071,08-11-2024,No Reason
4275,15547,12-10-2024,
4276,118223,15-11-2024,Late Delivery
4277,96052,07-07-2025,Wrong Item
4278,82638,22-01-2025,Wrong Item
4279,149833,21-09-2024,No Reason
4280,26121,19-09-2024,Damaged
4281,4865,05-01-2025,Late Delivery
4282,175844,09-05-2025,Wrong Item
4283,133434,27-07-2025,Damaged
4284,95280,27-03-2025,No Reason
4285,14535,,No Reason
4286,137209,14-07-2025,Late Delivery
4287,14556,10-01-2025,Damaged
4288,20479,05-10-2024,Late Delivery
4289,139224,07-04-2025,Damaged
4290,169020,02-05-2025,Wrong Item
4291,2487,10-06-2025,Damaged
4292,74563,05-07-2025,Damaged
4293,116274,26-09-2024,Wrong Item
4294,7141,,Wrong Item
4295,25723,20-04-2025,No Reason
4296,166677,29-01-2025,Damaged
4297,45008,27-05-2025,Late Delivery
4298,62690,11-03-2025,Damaged
4299,142612,25-07-2025,Wrong Item
4300,178351,12-02-2025,Damaged
4301,72627,14-03-2025,Late Delivery
4302,105072,,No Reason
4303,182707,02-10-2024,No Reason
4304,82249,24-02-2025,Damaged
4305,184736,14-04-2025,Late Delivery
4306,86244,24-01-2025,Wrong Item
4307,8976,27-02-2025,Late Delivery
4308,74307,21-02-2025,Damaged
4309,14149,07-06-2025,No Reason
4310,99318,06-07-2025,Wrong Item
4311,167328,29-04-2025,Damaged
4312,104785,11-02-2025,Damaged
4313,10712,19-03-2025,Late Delivery
4314,140393,14-02-2025,Late Delivery
4315,165545,10-04-2025,Late Delivery
4316,102692,30-03-2025,Damaged
4317,34461,,Damaged
4318,938,06-09-2024,Damaged
4319,171184,25-12-2024,Wrong Item
4320,20207,07-11-2024,Late Delivery
4321,62174,30-12-2024,Late Delivery
4322,35695,01-06-2025,Wrong Item
4323,181319,24-07-2025,Wrong Item
4324,94849,26-11-2024,Damaged
4325,35626,31-03-2025,Wrong Item
4326,54885,25-12-2024,Wrong Item
4327,156484,20-09-2024,Wrong Item
4328,107510,25-06-2025,No Reason
4329,13942,01-10-2024,No Reason
4330,117116,20-02-2025,Late Delivery
4331,195643,,No Reason
4332,130979,05-01-2025,Wrong Item
4333,147929,05-12-2024,Late Delivery
4334,98094,11-07-2025,Wrong Item
4335,19137,11-06-2025,No Reason
4336,145569,28-01-2025,No Reason
4338,94302,17-07-2025,Wrong Item
4339,142702,10-10-2024,Damaged
4340,190485,23-12-2024,
4341,177431,02-08-2025,Wrong Item
4342,150424,22-03-2025,
4343,164486,22-05-2025,Wrong Item
4345,154343,05-06-2025,
4346,100873,23-05-2025,Wrong Item
4347,140520,28-07-2025,Wrong Item
4348,49683,17-01-2025,Wrong Item
4349,26617,25-04-2025,Wrong Item
4350,50410,26-07-2025,Late Delivery
4351,111031,08-04-2025,Wrong Item
4352,123790,09-07-2025,No Reason
4353,49067,08-11-2024,Wrong Item
4354,27565,15-06-2025,Damaged
4355,128853,17-04-2025,Wrong Item
4356,82334,23-02-2025,No Reason
4357,110214,16-02-2025,Damaged
4358,59136,13-06-2025,
4359,26039,28-08-2025,No Reason
4360,176872,28-08-2025,No Reason
4361,39306,05-12-2024,No Reason
4362,148371,20-10-2024,Late Delivery
4363,83577,23-09-2024,Damaged
4364,9757,19-07-2025,Late Delivery
4365,112613,,
4366,148679,29-01-2025,Wrong Item
4367,84491,12-11-2024,Wrong Item
4368,144814,20-02-2025,Wrong Item
4369,121797,14-07-2025,Wrong Item
4370,66658,25-08-2025,
4371,121199,21-11-2024,Wrong Item
4372,183916,25-06-2025,Wrong Item
4373,113401,,No Reason
4374,192848,10-09-2024,Late Delivery
4375,172160,17-07-2025,No Reason
4376,74455,28-09-2024,Wrong Item
4378,81271,20-06-2025,Wrong Item
4379,176624,21-04-2025,
4380,97373,27-07-2025,Late Delivery
4381,140126,16-06-2025,Wrong Item
4382,62460,15-06-2025,
4383,95686,12-12-2024,No Reason
4384,40032,11-09-2024,Wrong Item
4385,156031,24-10-2024,
4386,53809,01-07-2025,Damaged
4387,126616,15-02-2025,
4388,142891,17-10-2024,Damaged
4389,112035,15-02-2025,No Reason
4390,37527,05-12-2024,Late Delivery
4391,144390,27-07-2025,Damaged
4392,130222,06-10-2024,Damaged
4393,46450,08-05-2025,No Reason
4394,73836,21-02-2025,Late Delivery
4395,47258,15-08-2025,Late Delivery
4396,58946,12-07-2025,No Reason
4397,139668,,Damaged
4398,3472,28-09-2024,No Reason
4399,41107,24-04-2025,Wrong Item
4400,182133,01-05-2025,No Reason
4401,157930,15-08-2025,Wrong Item
4402,178380,02-07-2025,No Reason
4403,157811,12-11-2024,Wrong Item
4404,87588,24-05-2025,Damaged
4405,107727,11-11-2024,Late Delivery
4406,15854,02-05-2025,Wrong Item
4407,64219,12-09-2024,No Reason
4408,50900,28-01-2025,No Reason
4409,60662,21-07-2025,Late Delivery
4410,36343,05-01-2025,Damaged
4411,58662,18-03-2025,Late Delivery
4412,75084,14-02-2025,Wrong Item
4413,141399,,Wrong Item
4414,195496,21-08-2025,No Reason
4415,81171,,Late Delivery
4416,33141,26-11-2024,No Reason
4417,103041,,No Reason
4418,12644,18-03-2025,
4419,169791,19-11-2024,Late Delivery
4420,131663,07-12-2024,Late Delivery
4421,137251,20-01-2025,Damaged
4422,154227,13-11-2024,Wrong Item
4423,122968,05-05-2025,No Reason
4424,60150,01-08-2025,Damaged
4425,157790,17-02-2025,Late Delivery
4426,18032,16-08-2025,Damaged
4427,184689,06-12-2024,
4428,175183,14-05-2025,Damaged
4429,5150,11-11-2024,No Reason
4430,13480,26-05-2025,No Reason
4431,14617,27-02-2025,Wrong Item
4432,137999,03-05-2025,Wrong Item
4433,34568,01-09-2024,Late Delivery
4434,188701,14-09-2024,Damaged
4435,173449,17-03-2025,Wrong Item
4436,153322,21-02-2025,Damaged
4437,154107,01-06-2025,
4438,10970,24-04-2025,Damaged
4439,105628,05-06-2025,Wrong Item
4440,166866,27-01-2025,
4441,93108,08-01-2025,Wrong Item
4442,179447,,
4443,134583,13-08-2025,Damaged
4444,27519,26-04-2025,Damaged
4445,81979,09-05-2025,Wrong Item
4446,19515,28-03-2025,Late Delivery
4447,132644,18-05-2025,Wrong Item
4448,42713,20-03-2025,Wrong Item
4449,50332,05-06-2025,
4450,90077,02-04-2025,Wrong Item
4451,115253,30-10-2024,Damaged
4452,152837,10-11-2024,
4453,132116,24-05-2025,Wrong Item
4454,3878,08-05-2025,No Reason
4455,112236,19-04-2025,Late Delivery
4456,81691,11-05-2025,No Reason
4457,167741,,Wrong Item
4458,178013,08-02-2025,
4459,11061,07-03-2025,No Reason
4460,146504,26-11-2024,No Reason
4461,137966,24-07-2025,Damaged
4462,16730,09-04-2025,No Reason
4463,160564,23-06-2025,No Reason
4464,119531,07-07-2025,Wrong Item
4465,51750,15-03-2025,Late Delivery
4466,99843,17-07-2025,Late Delivery
4467,37769,06-06-2025,Damaged
4468,22176,20-04-2025,Damaged
4469,34740,03-01-2025,Wrong Item
4470,133257,24-12-2024,No Reason
4471,11262,28-07-2025,No Reason
4472,34700,21-07-2025,No Reason
4473,78397,03-02-2025,
4474,94223,27-07-2025,No Reason
4476,159111,15-05-2025,Wrong Item
4477,50764,01-11-2024,Damaged
4478,197868,05-10-2024,Wrong Item
4479,184380,24-09-2024,No Reason
4480,190801,11-08-2025,Wrong Item
4481,183298,10-11-2024,Damaged
4482,119555,05-12-2024,Late Delivery
4483,106608,26-05-2025,No Reason
4484,78291,21-11-2024,Wrong Item
4485,64352,14-07-2025,Wrong Item
4486,72733,07-11-2024,Damaged
4487,48791,22-01-2025,Late Delivery
4488,37662,30-10-2024,Damaged
4489,64206,05-10-2024,Late Delivery
4491,55766,17-11-2024,Damaged
4492,28772,04-05-2025,Wrong Item
4494,86873,08-06-2025,Damaged
4495,148576,24-04-2025,Wrong Item
4496,43902,21-09-2024,No Reason
4497,187715,,No Reason
4498,95095,10-09-2024,Damaged
4499,176422,08-06-2025,Wrong Item
4500,18840,15-04-2025,No Reason
4501,155834,21-06-2025,Damaged
4502,105296,21-01-2025,
4503,170163,21-02-2025,Late Delivery
4504,542,04-05-2025,Damaged
4505,177197,24-10-2024,Late Delivery
4506,119344,08-09-2024,Late Delivery
4507,104558,23-08-2025,
4508,114483,23-12-2024,Damaged
4509,88748,24-04-2025,Late Delivery
4510,58896,15-01-2025,Damaged
4511,8407,,Late Delivery
4512,56721,14-02-2025,No Reason
4513,181887,06-12-2024,No Reason
4514,69532,30-05-2025,Late Delivery
4515,46274,05-05-2025,Damaged
4516,173409,17-01-2025,Late Delivery
4518,12047,02-01-2025,Damaged
4519,56923,11-06-2025,Wrong Item
4520,131916,17-01-2025,
4521,1390,04-10-2024,Damaged
4522,145910,21-08-2025,No Reason
4523,196247,11-12-2024,Wrong Item
4524,6292,05-08-2025,Late Delivery
4525,64661,29-04-2025,Wrong Item
4526,62642,27-03-2025,Damaged
4527,41701,06-05-2025,Wrong Item
4528,4293,06-09-2024,No Reason
4529,63730,04-09-2024,Damaged
4530,179494,30-09-2024,Late Delivery
4531,191027,31-07-2025,
4532,124502,20-11-2024,Late Delivery
4533,152475,23-09-2024,No Reason
4534,121375,23-02-2025,No Reason
4535,75105,11-08-2025,Wrong Item
4536,103557,23-05-2025,Damaged
4537,14896,04-04-2025,No Reason
4538,17313,08-05-2025,Damaged
4539,37962,14-12-2024,Wrong Item
4540,126595,27-03-2025,Late Delivery
4541,19835,05-03-2025,Wrong Item
4542,18617,21-11-2024,No Reason
4543,31657,14-04-2025,No Reason
4544,166084,21-04-2025,Late Delivery
4545,179307,16-07-2025,Damaged
4546,156979,13-09-2024,Damaged
4547,70338,16-05-2025,Damaged
4548,149351,03-06-2025,Damaged
4549,179551,,Damaged
4550,3434,23-12-2024,Late Delivery
4551,15092,26-02-2025,No Reason
4553,20992,25-11-2024,Wrong Item
4554,189327,22-09-2024,No Reason
4555,158017,13-10-2024,Late Delivery
4556,22847,26-11-2024,
4557,198265,12-12-2024,Damaged
4558,97691,,Wrong Item
4559,181256,24-02-2025,Damaged
4560,125708,20-03-2025,Damaged
4561,163420,05-09-2024,Damaged
4562,122245,23-04-2025,
4564,135789,05-03-2025,Damaged
4565,111163,28-12-2024,Late Delivery
4566,24390,28-08-2025,No Reason
4567,51198,18-11-2024,Damaged
4568,148659,31-12-2024,Damaged
4569,114460,16-06-2025,Damaged
4570,77646,20-09-2024,No Reason
4571,101120,11-08-2025,No Reason
4572,105946,08-12-2024,No Reason
4573,105306,01-12-2024,Damaged
4574,31365,30-08-2024,
4575,135739,17-04-2025,Late Delivery
4576,58776,07-12-2024,
4577,52811,11-05-2025,Late Delivery
4578,63796,27-09-2024,Wrong Item
4579,110026,08-12-2024,Damaged
4580,79725,28-04-2025,Wrong Item
4581,166193,16-12-2024,
4582,17507,18-03-2025,
4583,152626,09-01-2025,No Reason
4584,189487,18-01-2025,Wrong Item
4585,6333,27-07-2025,Wrong Item
4586,84338,18-05-2025,No Reason
4587,26599,06-02-2025,Late Delivery
